n02085936/ILSVRC2012_val_00021452.JPEG,n04482393/ILSVRC2012_val_00012701.JPEG,n03208938/ILSVRC2012_val_00020844.JPEG,n02091831/ILSVRC2012_val_00035725.JPEG,n03089624/ILSVRC2012_val_00027244.JPEG,n03089624/ILSVRC2012_val_00001242.JPEG,
n01735189/ILSVRC2012_val_00006105.JPEG,n12620546/ILSVRC2012_val_00047816.JPEG,n03877845/ILSVRC2012_val_00006640.JPEG,n04243546/ILSVRC2012_val_00029120.JPEG,n01644900/ILSVRC2012_val_00001938.JPEG,n01735189/ILSVRC2012_val_00029744.JPEG,
n02002556/ILSVRC2012_val_00011848.JPEG,n04259630/ILSVRC2012_val_00044166.JPEG,n04485082/ILSVRC2012_val_00049256.JPEG,n02115641/ILSVRC2012_val_00038762.JPEG,n02110627/ILSVRC2012_val_00046825.JPEG,n04259630/ILSVRC2012_val_00045264.JPEG,
n03042490/ILSVRC2012_val_00019419.JPEG,n03673027/ILSVRC2012_val_00041687.JPEG,n03404251/ILSVRC2012_val_00030137.JPEG,n02132136/ILSVRC2012_val_00017155.JPEG,n02086910/ILSVRC2012_val_00014099.JPEG,n03042490/ILSVRC2012_val_00032153.JPEG,
n03187595/ILSVRC2012_val_00020238.JPEG,n02280649/ILSVRC2012_val_00021073.JPEG,n10148035/ILSVRC2012_val_00014714.JPEG,n02123045/ILSVRC2012_val_00012551.JPEG,n06794110/ILSVRC2012_val_00020618.JPEG,n06794110/ILSVRC2012_val_00002788.JPEG,
n02488702/ILSVRC2012_val_00021477.JPEG,n04069434/ILSVRC2012_val_00010715.JPEG,n04532106/ILSVRC2012_val_00048731.JPEG,n01833805/ILSVRC2012_val_00048749.JPEG,n02100236/ILSVRC2012_val_00024019.JPEG,n02488702/ILSVRC2012_val_00039808.JPEG,
n04201297/ILSVRC2012_val_00037501.JPEG,n04332243/ILSVRC2012_val_00001863.JPEG,n02116738/ILSVRC2012_val_00000078.JPEG,n01872401/ILSVRC2012_val_00001329.JPEG,n01532829/ILSVRC2012_val_00007237.JPEG,n01532829/ILSVRC2012_val_00022889.JPEG,
n01768244/ILSVRC2012_val_00020236.JPEG,n03355925/ILSVRC2012_val_00040220.JPEG,n03160309/ILSVRC2012_val_00000330.JPEG,n04465501/ILSVRC2012_val_00035339.JPEG,n02120505/ILSVRC2012_val_00006964.JPEG,n03355925/ILSVRC2012_val_00041479.JPEG,
n03982430/ILSVRC2012_val_00049434.JPEG,n03344393/ILSVRC2012_val_00043502.JPEG,n07613480/ILSVRC2012_val_00000928.JPEG,n01580077/ILSVRC2012_val_00016831.JPEG,n03776460/ILSVRC2012_val_00012900.JPEG,n07613480/ILSVRC2012_val_00022382.JPEG,
n02102040/ILSVRC2012_val_00024246.JPEG,n04493381/ILSVRC2012_val_00038066.JPEG,n02791124/ILSVRC2012_val_00045407.JPEG,n02071294/ILSVRC2012_val_00019118.JPEG,n03379051/ILSVRC2012_val_00037929.JPEG,n04493381/ILSVRC2012_val_00000874.JPEG,
n03065424/ILSVRC2012_val_00005299.JPEG,n06596364/ILSVRC2012_val_00012581.JPEG,n03891251/ILSVRC2012_val_00013228.JPEG,n03661043/ILSVRC2012_val_00024394.JPEG,n02114855/ILSVRC2012_val_00032758.JPEG,n03891251/ILSVRC2012_val_00000192.JPEG,
n02134418/ILSVRC2012_val_00039399.JPEG,n03388183/ILSVRC2012_val_00033096.JPEG,n02825657/ILSVRC2012_val_00008361.JPEG,n04597913/ILSVRC2012_val_00047958.JPEG,n02361337/ILSVRC2012_val_00042013.JPEG,n02361337/ILSVRC2012_val_00008856.JPEG,
n02107142/ILSVRC2012_val_00017646.JPEG,n03062245/ILSVRC2012_val_00005812.JPEG,n03584254/ILSVRC2012_val_00044784.JPEG,n02097047/ILSVRC2012_val_00039547.JPEG,n03866082/ILSVRC2012_val_00009489.JPEG,n03866082/ILSVRC2012_val_00028311.JPEG,
n02408429/ILSVRC2012_val_00018198.JPEG,n12620546/ILSVRC2012_val_00031312.JPEG,n01514859/ILSVRC2012_val_00032310.JPEG,n03874293/ILSVRC2012_val_00032653.JPEG,n02028035/ILSVRC2012_val_00019389.JPEG,n12620546/ILSVRC2012_val_00029292.JPEG,
n07248320/ILSVRC2012_val_00019892.JPEG,n02097130/ILSVRC2012_val_00045760.JPEG,n03047690/ILSVRC2012_val_00002040.JPEG,n03775071/ILSVRC2012_val_00040236.JPEG,n04258138/ILSVRC2012_val_00003739.JPEG,n03047690/ILSVRC2012_val_00049835.JPEG,
n07583066/ILSVRC2012_val_00000728.JPEG,n02268443/ILSVRC2012_val_00030535.JPEG,n01817953/ILSVRC2012_val_00023342.JPEG,n02795169/ILSVRC2012_val_00018351.JPEG,n03691459/ILSVRC2012_val_00047542.JPEG,n02268443/ILSVRC2012_val_00002225.JPEG,
n02794156/ILSVRC2012_val_00006960.JPEG,n02093428/ILSVRC2012_val_00045238.JPEG,n02442845/ILSVRC2012_val_00048217.JPEG,n02794156/ILSVRC2012_val_00024282.JPEG,n01955084/ILSVRC2012_val_00014350.JPEG,n02093428/ILSVRC2012_val_00021938.JPEG,
n02206856/ILSVRC2012_val_00038129.JPEG,n01768244/ILSVRC2012_val_00003421.JPEG,n01494475/ILSVRC2012_val_00025627.JPEG,n03729826/ILSVRC2012_val_00048847.JPEG,n03538406/ILSVRC2012_val_00044212.JPEG,n03729826/ILSVRC2012_val_00046189.JPEG,
n01770393/ILSVRC2012_val_00046299.JPEG,n04229816/ILSVRC2012_val_00033171.JPEG,n04033995/ILSVRC2012_val_00011029.JPEG,n03710193/ILSVRC2012_val_00019006.JPEG,n02109961/ILSVRC2012_val_00023846.JPEG,n03710193/ILSVRC2012_val_00000152.JPEG,
n02104029/ILSVRC2012_val_00024363.JPEG,n02804610/ILSVRC2012_val_00005802.JPEG,n02843684/ILSVRC2012_val_00026179.JPEG,n04465501/ILSVRC2012_val_00000611.JPEG,n01806143/ILSVRC2012_val_00020915.JPEG,n02843684/ILSVRC2012_val_00005853.JPEG,
n04429376/ILSVRC2012_val_00047410.JPEG,n02699494/ILSVRC2012_val_00030337.JPEG,n03794056/ILSVRC2012_val_00020880.JPEG,n01675722/ILSVRC2012_val_00040077.JPEG,n02483708/ILSVRC2012_val_00029097.JPEG,n02483708/ILSVRC2012_val_00018059.JPEG,
n02074367/ILSVRC2012_val_00030029.JPEG,n02095889/ILSVRC2012_val_00022681.JPEG,n03676483/ILSVRC2012_val_00004648.JPEG,n03888605/ILSVRC2012_val_00025682.JPEG,n02206856/ILSVRC2012_val_00022919.JPEG,n02206856/ILSVRC2012_val_00047075.JPEG,
n04461696/ILSVRC2012_val_00026004.JPEG,n07717556/ILSVRC2012_val_00017449.JPEG,n02088238/ILSVRC2012_val_00024258.JPEG,n02077923/ILSVRC2012_val_00032816.JPEG,n07753592/ILSVRC2012_val_00022193.JPEG,n07753592/ILSVRC2012_val_00042014.JPEG,
n02403003/ILSVRC2012_val_00049320.JPEG,n03970156/ILSVRC2012_val_00024002.JPEG,n02120505/ILSVRC2012_val_00048756.JPEG,n02167151/ILSVRC2012_val_00031506.JPEG,n02037110/ILSVRC2012_val_00009047.JPEG,n02037110/ILSVRC2012_val_00029089.JPEG,
n02112137/ILSVRC2012_val_00042887.JPEG,n04350905/ILSVRC2012_val_00018801.JPEG,n01739381/ILSVRC2012_val_00002486.JPEG,n04204238/ILSVRC2012_val_00007861.JPEG,n02123159/ILSVRC2012_val_00022896.JPEG,n04350905/ILSVRC2012_val_00023302.JPEG,
n03372029/ILSVRC2012_val_00022013.JPEG,n02815834/ILSVRC2012_val_00010486.JPEG,n04550184/ILSVRC2012_val_00024717.JPEG,n02025239/ILSVRC2012_val_00044385.JPEG,n01695060/ILSVRC2012_val_00031277.JPEG,n02025239/ILSVRC2012_val_00034760.JPEG,
n07802026/ILSVRC2012_val_00010003.JPEG,n04532670/ILSVRC2012_val_00045576.JPEG,n02025239/ILSVRC2012_val_00025269.JPEG,n01689811/ILSVRC2012_val_00038308.JPEG,n01914609/ILSVRC2012_val_00017429.JPEG,n07802026/ILSVRC2012_val_00020157.JPEG,
n02110958/ILSVRC2012_val_00017938.JPEG,n07880968/ILSVRC2012_val_00001151.JPEG,n01443537/ILSVRC2012_val_00030060.JPEG,n02364673/ILSVRC2012_val_00044948.JPEG,n02791124/ILSVRC2012_val_00004679.JPEG,n02791124/ILSVRC2012_val_00044898.JPEG,
n03476991/ILSVRC2012_val_00042260.JPEG,n04591157/ILSVRC2012_val_00045863.JPEG,n02119789/ILSVRC2012_val_00030573.JPEG,n02088466/ILSVRC2012_val_00008460.JPEG,n07714990/ILSVRC2012_val_00038338.JPEG,n02119789/ILSVRC2012_val_00039454.JPEG,
n09428293/ILSVRC2012_val_00002544.JPEG,n02177972/ILSVRC2012_val_00030510.JPEG,n03372029/ILSVRC2012_val_00000140.JPEG,n02219486/ILSVRC2012_val_00022915.JPEG,n09399592/ILSVRC2012_val_00019605.JPEG,n09428293/ILSVRC2012_val_00006071.JPEG,
n02992529/ILSVRC2012_val_00045128.JPEG,n02058221/ILSVRC2012_val_00040987.JPEG,n02111129/ILSVRC2012_val_00038704.JPEG,n07693725/ILSVRC2012_val_00035111.JPEG,n01632777/ILSVRC2012_val_00031386.JPEG,n01632777/ILSVRC2012_val_00036495.JPEG,
n02799071/ILSVRC2012_val_00028899.JPEG,n04612504/ILSVRC2012_val_00014591.JPEG,n02102480/ILSVRC2012_val_00041335.JPEG,n02281787/ILSVRC2012_val_00005157.JPEG,n01667778/ILSVRC2012_val_00010915.JPEG,n01667778/ILSVRC2012_val_00031815.JPEG,
n02280649/ILSVRC2012_val_00028853.JPEG,n01847000/ILSVRC2012_val_00019313.JPEG,n13037406/ILSVRC2012_val_00029039.JPEG,n03337140/ILSVRC2012_val_00010321.JPEG,n04493381/ILSVRC2012_val_00044859.JPEG,n04493381/ILSVRC2012_val_00015609.JPEG,
n02114712/ILSVRC2012_val_00039939.JPEG,n01986214/ILSVRC2012_val_00023951.JPEG,n02096585/ILSVRC2012_val_00015705.JPEG,n03967562/ILSVRC2012_val_00041847.JPEG,n01667114/ILSVRC2012_val_00044341.JPEG,n02096585/ILSVRC2012_val_00039852.JPEG,
n03590841/ILSVRC2012_val_00042696.JPEG,n02489166/ILSVRC2012_val_00024136.JPEG,n12144580/ILSVRC2012_val_00019250.JPEG,n02113799/ILSVRC2012_val_00045628.JPEG,n03223299/ILSVRC2012_val_00045224.JPEG,n03590841/ILSVRC2012_val_00025016.JPEG,
n04005630/ILSVRC2012_val_00015684.JPEG,n15075141/ILSVRC2012_val_00003181.JPEG,n02092339/ILSVRC2012_val_00017966.JPEG,n01729322/ILSVRC2012_val_00003098.JPEG,n02105412/ILSVRC2012_val_00033644.JPEG,n15075141/ILSVRC2012_val_00035894.JPEG,
n03065424/ILSVRC2012_val_00009074.JPEG,n02115641/ILSVRC2012_val_00034729.JPEG,n04347754/ILSVRC2012_val_00047134.JPEG,n02727426/ILSVRC2012_val_00019225.JPEG,n04251144/ILSVRC2012_val_00008450.JPEG,n02115641/ILSVRC2012_val_00036908.JPEG,
n02910353/ILSVRC2012_val_00012854.JPEG,n07880968/ILSVRC2012_val_00035094.JPEG,n01675722/ILSVRC2012_val_00005647.JPEG,n03764736/ILSVRC2012_val_00003141.JPEG,n04435653/ILSVRC2012_val_00029959.JPEG,n03764736/ILSVRC2012_val_00021965.JPEG,
n04380533/ILSVRC2012_val_00038461.JPEG,n03680355/ILSVRC2012_val_00002898.JPEG,n02102480/ILSVRC2012_val_00016596.JPEG,n03976657/ILSVRC2012_val_00038951.JPEG,n01855032/ILSVRC2012_val_00011874.JPEG,n03680355/ILSVRC2012_val_00015279.JPEG,
n07892512/ILSVRC2012_val_00022978.JPEG,n03841143/ILSVRC2012_val_00013824.JPEG,n03935335/ILSVRC2012_val_00007867.JPEG,n01737021/ILSVRC2012_val_00031779.JPEG,n03476991/ILSVRC2012_val_00043613.JPEG,n07892512/ILSVRC2012_val_00024477.JPEG,
n01984695/ILSVRC2012_val_00036581.JPEG,n03207743/ILSVRC2012_val_00005434.JPEG,n02105641/ILSVRC2012_val_00041053.JPEG,n02488702/ILSVRC2012_val_00049111.JPEG,n01824575/ILSVRC2012_val_00047094.JPEG,n02105641/ILSVRC2012_val_00022259.JPEG,
n02837789/ILSVRC2012_val_00038813.JPEG,n07248320/ILSVRC2012_val_00027356.JPEG,n02687172/ILSVRC2012_val_00000289.JPEG,n03532672/ILSVRC2012_val_00033026.JPEG,n01943899/ILSVRC2012_val_00036272.JPEG,n03532672/ILSVRC2012_val_00004820.JPEG,
n03062245/ILSVRC2012_val_00040906.JPEG,n02132136/ILSVRC2012_val_00018469.JPEG,n03782006/ILSVRC2012_val_00032019.JPEG,n01631663/ILSVRC2012_val_00046289.JPEG,n04081281/ILSVRC2012_val_00006031.JPEG,n03782006/ILSVRC2012_val_00031326.JPEG,
n02009912/ILSVRC2012_val_00035584.JPEG,n02256656/ILSVRC2012_val_00042251.JPEG,n03876231/ILSVRC2012_val_00004212.JPEG,n04599235/ILSVRC2012_val_00005449.JPEG,n03125729/ILSVRC2012_val_00010193.JPEG,n03125729/ILSVRC2012_val_00038754.JPEG,
n02108915/ILSVRC2012_val_00036932.JPEG,n03594734/ILSVRC2012_val_00037472.JPEG,n02091244/ILSVRC2012_val_00018737.JPEG,n02883205/ILSVRC2012_val_00036348.JPEG,n07614500/ILSVRC2012_val_00001415.JPEG,n07614500/ILSVRC2012_val_00035076.JPEG,
n03000684/ILSVRC2012_val_00019137.JPEG,n02138441/ILSVRC2012_val_00023299.JPEG,n01795545/ILSVRC2012_val_00010507.JPEG,n03478589/ILSVRC2012_val_00004455.JPEG,n04418357/ILSVRC2012_val_00028155.JPEG,n03478589/ILSVRC2012_val_00038891.JPEG,
n01704323/ILSVRC2012_val_00017962.JPEG,n02094258/ILSVRC2012_val_00025947.JPEG,n04243546/ILSVRC2012_val_00017131.JPEG,n02104365/ILSVRC2012_val_00048801.JPEG,n04296562/ILSVRC2012_val_00038146.JPEG,n02104365/ILSVRC2012_val_00000533.JPEG,
n02442845/ILSVRC2012_val_00033047.JPEG,n03903868/ILSVRC2012_val_00005095.JPEG,n02095570/ILSVRC2012_val_00031096.JPEG,n02690373/ILSVRC2012_val_00034342.JPEG,n01818515/ILSVRC2012_val_00017029.JPEG,n02442845/ILSVRC2012_val_00029822.JPEG,
n01532829/ILSVRC2012_val_00017577.JPEG,n04356056/ILSVRC2012_val_00044858.JPEG,n01877812/ILSVRC2012_val_00027300.JPEG,n02105162/ILSVRC2012_val_00034341.JPEG,n02791270/ILSVRC2012_val_00044193.JPEG,n04356056/ILSVRC2012_val_00046814.JPEG,
n04067472/ILSVRC2012_val_00004853.JPEG,n04044716/ILSVRC2012_val_00043638.JPEG,n04501370/ILSVRC2012_val_00002459.JPEG,n13044778/ILSVRC2012_val_00027938.JPEG,n04458633/ILSVRC2012_val_00040159.JPEG,n04044716/ILSVRC2012_val_00039752.JPEG,
n02027492/ILSVRC2012_val_00003964.JPEG,n02951358/ILSVRC2012_val_00029462.JPEG,n04311004/ILSVRC2012_val_00041187.JPEG,n02077923/ILSVRC2012_val_00029409.JPEG,n02441942/ILSVRC2012_val_00039691.JPEG,n02077923/ILSVRC2012_val_00023070.JPEG,
n02110806/ILSVRC2012_val_00009468.JPEG,n07714571/ILSVRC2012_val_00002983.JPEG,n02106662/ILSVRC2012_val_00012203.JPEG,n04317175/ILSVRC2012_val_00040387.JPEG,n02281787/ILSVRC2012_val_00043381.JPEG,n02281787/ILSVRC2012_val_00013187.JPEG,
n03075370/ILSVRC2012_val_00046514.JPEG,n01530575/ILSVRC2012_val_00011249.JPEG,n01694178/ILSVRC2012_val_00004555.JPEG,n02971356/ILSVRC2012_val_00000019.JPEG,n01631663/ILSVRC2012_val_00011416.JPEG,n02971356/ILSVRC2012_val_00042538.JPEG,
n02101556/ILSVRC2012_val_00028321.JPEG,n02105056/ILSVRC2012_val_00007183.JPEG,n02088364/ILSVRC2012_val_00009664.JPEG,n04311004/ILSVRC2012_val_00029494.JPEG,n02795169/ILSVRC2012_val_00013217.JPEG,n02795169/ILSVRC2012_val_00002986.JPEG,
n02730930/ILSVRC2012_val_00045929.JPEG,n03888605/ILSVRC2012_val_00011389.JPEG,n03627232/ILSVRC2012_val_00019463.JPEG,n03773504/ILSVRC2012_val_00011438.JPEG,n01833805/ILSVRC2012_val_00030278.JPEG,n01833805/ILSVRC2012_val_00004234.JPEG,
n02137549/ILSVRC2012_val_00020040.JPEG,n04086273/ILSVRC2012_val_00018181.JPEG,n02823750/ILSVRC2012_val_00009391.JPEG,n07880968/ILSVRC2012_val_00014650.JPEG,n02096177/ILSVRC2012_val_00037036.JPEG,n02096177/ILSVRC2012_val_00037723.JPEG,
n01616318/ILSVRC2012_val_00015769.JPEG,n02112018/ILSVRC2012_val_00005073.JPEG,n02486261/ILSVRC2012_val_00038203.JPEG,n02966193/ILSVRC2012_val_00033090.JPEG,n02510455/ILSVRC2012_val_00022314.JPEG,n02486261/ILSVRC2012_val_00000964.JPEG,
n07802026/ILSVRC2012_val_00010003.JPEG,n12267677/ILSVRC2012_val_00031998.JPEG,n02457408/ILSVRC2012_val_00030508.JPEG,n02107142/ILSVRC2012_val_00036453.JPEG,n04465501/ILSVRC2012_val_00028428.JPEG,n02457408/ILSVRC2012_val_00017781.JPEG,
n02033041/ILSVRC2012_val_00010391.JPEG,n02422106/ILSVRC2012_val_00049022.JPEG,n03924679/ILSVRC2012_val_00043540.JPEG,n01829413/ILSVRC2012_val_00009994.JPEG,n02018207/ILSVRC2012_val_00035458.JPEG,n01829413/ILSVRC2012_val_00036988.JPEG,
n04525305/ILSVRC2012_val_00012357.JPEG,n03063689/ILSVRC2012_val_00043200.JPEG,n12768682/ILSVRC2012_val_00003288.JPEG,n03763968/ILSVRC2012_val_00009798.JPEG,n01983481/ILSVRC2012_val_00017039.JPEG,n04525305/ILSVRC2012_val_00014899.JPEG,
n03594945/ILSVRC2012_val_00015187.JPEG,n01855032/ILSVRC2012_val_00031879.JPEG,n04485082/ILSVRC2012_val_00009017.JPEG,n01582220/ILSVRC2012_val_00030845.JPEG,n03478589/ILSVRC2012_val_00012398.JPEG,n04485082/ILSVRC2012_val_00002455.JPEG,
n02097474/ILSVRC2012_val_00004358.JPEG,n02804414/ILSVRC2012_val_00023622.JPEG,n03776460/ILSVRC2012_val_00048774.JPEG,n03444034/ILSVRC2012_val_00047734.JPEG,n03026506/ILSVRC2012_val_00043360.JPEG,n03776460/ILSVRC2012_val_00005878.JPEG,
n04039381/ILSVRC2012_val_00014634.JPEG,n01784675/ILSVRC2012_val_00038504.JPEG,n02417914/ILSVRC2012_val_00029669.JPEG,n02105641/ILSVRC2012_val_00041865.JPEG,n03933933/ILSVRC2012_val_00030498.JPEG,n03933933/ILSVRC2012_val_00043955.JPEG,
n02319095/ILSVRC2012_val_00042654.JPEG,n02487347/ILSVRC2012_val_00029161.JPEG,n02109961/ILSVRC2012_val_00035036.JPEG,n04423845/ILSVRC2012_val_00046874.JPEG,n03476684/ILSVRC2012_val_00016238.JPEG,n02319095/ILSVRC2012_val_00022652.JPEG,
n02114855/ILSVRC2012_val_00017231.JPEG,n03272010/ILSVRC2012_val_00006373.JPEG,n02096437/ILSVRC2012_val_00027490.JPEG,n02098413/ILSVRC2012_val_00025423.JPEG,n02100877/ILSVRC2012_val_00016589.JPEG,n02100877/ILSVRC2012_val_00039863.JPEG,
n02119022/ILSVRC2012_val_00003974.JPEG,n02794156/ILSVRC2012_val_00008280.JPEG,n04286575/ILSVRC2012_val_00044324.JPEG,n01883070/ILSVRC2012_val_00018085.JPEG,n01930112/ILSVRC2012_val_00043937.JPEG,n02119022/ILSVRC2012_val_00012749.JPEG,
n02174001/ILSVRC2012_val_00009002.JPEG,n07836838/ILSVRC2012_val_00042263.JPEG,n02105505/ILSVRC2012_val_00032099.JPEG,n02415577/ILSVRC2012_val_00038652.JPEG,n02397096/ILSVRC2012_val_00014028.JPEG,n02397096/ILSVRC2012_val_00004394.JPEG,
n02814860/ILSVRC2012_val_00024920.JPEG,n02018207/ILSVRC2012_val_00030491.JPEG,n04008634/ILSVRC2012_val_00043374.JPEG,n02096177/ILSVRC2012_val_00037723.JPEG,n04483307/ILSVRC2012_val_00017840.JPEG,n02096177/ILSVRC2012_val_00024636.JPEG,
n03895866/ILSVRC2012_val_00040901.JPEG,n07714571/ILSVRC2012_val_00037102.JPEG,n02110627/ILSVRC2012_val_00017359.JPEG,n02108089/ILSVRC2012_val_00049040.JPEG,n02011460/ILSVRC2012_val_00007294.JPEG,n07714571/ILSVRC2012_val_00014348.JPEG,
n02514041/ILSVRC2012_val_00005684.JPEG,n01534433/ILSVRC2012_val_00030544.JPEG,n07579787/ILSVRC2012_val_00010018.JPEG,n02099849/ILSVRC2012_val_00010702.JPEG,n03075370/ILSVRC2012_val_00017880.JPEG,n01534433/ILSVRC2012_val_00023850.JPEG,
n02093647/ILSVRC2012_val_00000883.JPEG,n03942813/ILSVRC2012_val_00015731.JPEG,n04009552/ILSVRC2012_val_00049074.JPEG,n07579787/ILSVRC2012_val_00043088.JPEG,n02100877/ILSVRC2012_val_00041606.JPEG,n02093647/ILSVRC2012_val_00003269.JPEG,
n03240683/ILSVRC2012_val_00011470.JPEG,n02174001/ILSVRC2012_val_00023049.JPEG,n04579432/ILSVRC2012_val_00027515.JPEG,n01534433/ILSVRC2012_val_00032025.JPEG,n03868242/ILSVRC2012_val_00024045.JPEG,n04579432/ILSVRC2012_val_00027515.JPEG,
n02403003/ILSVRC2012_val_00001513.JPEG,n03710193/ILSVRC2012_val_00047916.JPEG,n03763968/ILSVRC2012_val_00021391.JPEG,n02226429/ILSVRC2012_val_00032265.JPEG,n02236044/ILSVRC2012_val_00023230.JPEG,n02236044/ILSVRC2012_val_00002844.JPEG,
n04033901/ILSVRC2012_val_00035789.JPEG,n02109047/ILSVRC2012_val_00013414.JPEG,n01632458/ILSVRC2012_val_00021024.JPEG,n01985128/ILSVRC2012_val_00035967.JPEG,n03344393/ILSVRC2012_val_00043328.JPEG,n04033901/ILSVRC2012_val_00001345.JPEG,
n02795169/ILSVRC2012_val_00014520.JPEG,n07753275/ILSVRC2012_val_00035283.JPEG,n02028035/ILSVRC2012_val_00019389.JPEG,n03776460/ILSVRC2012_val_00001631.JPEG,n02113624/ILSVRC2012_val_00012039.JPEG,n02795169/ILSVRC2012_val_00023193.JPEG,
n02106030/ILSVRC2012_val_00031799.JPEG,n01768244/ILSVRC2012_val_00009499.JPEG,n03680355/ILSVRC2012_val_00002898.JPEG,n01773797/ILSVRC2012_val_00037727.JPEG,n04162706/ILSVRC2012_val_00021842.JPEG,n03680355/ILSVRC2012_val_00048944.JPEG,
n03706229/ILSVRC2012_val_00017460.JPEG,n04049303/ILSVRC2012_val_00046223.JPEG,n01685808/ILSVRC2012_val_00036550.JPEG,n02871525/ILSVRC2012_val_00003028.JPEG,n04153751/ILSVRC2012_val_00046660.JPEG,n04049303/ILSVRC2012_val_00040718.JPEG,
n09421951/ILSVRC2012_val_00030353.JPEG,n02493793/ILSVRC2012_val_00038052.JPEG,n04136333/ILSVRC2012_val_00013068.JPEG,n03347037/ILSVRC2012_val_00010414.JPEG,n04277352/ILSVRC2012_val_00002793.JPEG,n02493793/ILSVRC2012_val_00013015.JPEG,
n03692522/ILSVRC2012_val_00013016.JPEG,n04136333/ILSVRC2012_val_00042756.JPEG,n02086910/ILSVRC2012_val_00006710.JPEG,n07716358/ILSVRC2012_val_00012598.JPEG,n04509417/ILSVRC2012_val_00045083.JPEG,n04136333/ILSVRC2012_val_00024839.JPEG,
n02018795/ILSVRC2012_val_00029510.JPEG,n04147183/ILSVRC2012_val_00048691.JPEG,n02795169/ILSVRC2012_val_00028797.JPEG,n03709823/ILSVRC2012_val_00042613.JPEG,n01776313/ILSVRC2012_val_00021525.JPEG,n01776313/ILSVRC2012_val_00015127.JPEG,
n02113023/ILSVRC2012_val_00042776.JPEG,n03271574/ILSVRC2012_val_00049117.JPEG,n04423845/ILSVRC2012_val_00039527.JPEG,n02963159/ILSVRC2012_val_00034450.JPEG,n02110806/ILSVRC2012_val_00047019.JPEG,n03271574/ILSVRC2012_val_00031130.JPEG,
n03028079/ILSVRC2012_val_00019711.JPEG,n03770439/ILSVRC2012_val_00019005.JPEG,n02860847/ILSVRC2012_val_00036215.JPEG,n03127925/ILSVRC2012_val_00023318.JPEG,n02102973/ILSVRC2012_val_00032521.JPEG,n02102973/ILSVRC2012_val_00038848.JPEG,
